Local time,Open,High,Low,Close,Volume
01.02.2017 23:00:00.000 GMT+0100,1.07686,1.08288,1.07560,1.07578,244494.17999999996
02.02.2017 23:00:00.000 GMT+0100,1.07575,1.07975,1.07115,1.07818,233628.4015
05.02.2017 23:00:00.000 GMT+0100,1.07896,1.07915,1.07059,1.07494,221099.2716
06.02.2017 23:00:00.000 GMT+0100,1.07502,1.07506,1.06561,1.06830,231860.9483
07.02.2017 23:00:00.000 GMT+0100,1.06832,1.07139,1.06407,1.06983,238445.55990000002
08.02.2017 23:00:00.000 GMT+0100,1.06980,1.07095,1.06509,1.06545,233800.94669999997
09.02.2017 23:00:00.000 GMT+0100,1.06545,1.06677,1.06077,1.06397,243459.7512
12.02.2017 23:00:00.000 GMT+0100,1.06285,1.06585,1.05920,1.05979,199877.73070000001
13.02.2017 23:00:00.000 GMT+0100,1.05975,1.06333,1.05608,1.05774,219755.63110000003
14.02.2017 23:00:00.000 GMT+0100,1.05774,1.06092,1.05214,1.05999,238988.1102
15.02.2017 23:00:00.000 GMT+0100,1.05998,1.06794,1.05911,1.06733,246289.71089999995
16.02.2017 23:00:00.000 GMT+0100,1.06733,1.06767,1.06054,1.06114,209979.84840000002
19.02.2017 23:00:00.000 GMT+0100,1.06075,1.06329,1.06031,1.06108,145367.7991
20.02.2017 23:00:00.000 GMT+0100,1.06108,1.06150,1.05258,1.05366,226059.87919999997
21.02.2017 23:00:00.000 GMT+0100,1.05366,1.05740,1.04938,1.05573,270228.0203
